time_utc,amp_m
2026-04-01 12:00:00,-0.0015161
2026-04-01 12:01:00,-0.0015138
2026-04-01 12:02:00,-0.0015067
2026-04-01 12:03:00,-0.0014947
2026-04-01 12:04:00,-0.0014777
2026-04-01 12:05:00,-0.0014537
2026-04-01 12:06:00,-0.0011469
2026-04-01 12:07:00,-0.0011527
2026-04-01 12:08:00,-0.0011274
2026-04-01 12:09:00,-0.0011917
2026-04-01 12:10:00,-0.0011665
2026-04-01 12:11:00,-0.0012141
2026-04-01 12:12:00,-0.0011956
2026-04-01 12:13:00,-0.0011679
2026-04-01 12:14:00,-0.0011162
2026-04-01 12:15:00,-0.0010098
2026-04-01 12:16:00,-0.00081111
2026-04-01 12:17:00,-0.00046777
2026-04-01 12:18:00,0.00015982
2026-04-01 12:19:00,0.0014027
2026-04-01 12:20:00,0.0043702
2026-04-01 12:21:00,0.012697
2026-04-01 12:22:00,0.028281
2026-04-01 12:23:00,0.032929
2026-04-01 12:24:00,0.031984
2026-04-01 12:25:00,0.029912
2026-04-01 12:26:00,0.027446
2026-04-01 12:27:00,0.021638
2026-04-01 12:28:00,0.016313
2026-04-01 12:29:00,0.011283
2026-04-01 12:30:00,0.0063128
2026-04-01 12:31:00,-0.00011828
2026-04-01 12:32:00,-0.011283
2026-04-01 12:33:00,-0.020688
2026-04-01 12:34:00,-0.017887
2026-04-01 12:35:00,-0.025714
2026-04-01 12:36:00,-0.02409
2026-04-01 12:37:00,-0.016236
2026-04-01 12:38:00,-0.011945
2026-04-01 12:39:00,-0.0084269
2026-04-01 12:40:00,-0.0040329
2026-04-01 12:41:00,-0.0018072
2026-04-01 12:42:00,0.00039924
2026-04-01 12:43:00,-0.0013194
2026-04-01 12:44:00,-0.00084426
2026-04-01 12:45:00,0.0005369
2026-04-01 12:46:00,0.0006521
2026-04-01 12:47:00,-0.00075023
2026-04-01 12:48:00,-0.0006041
2026-04-01 12:49:00,-0.00021825
2026-04-01 12:50:00,0.0005986
2026-04-01 12:51:00,-0.001447
2026-04-01 12:52:00,0.00016535
2026-04-01 12:53:00,-0.00042436
2026-04-01 12:54:00,-0.00014327
2026-04-01 12:55:00,0.00019113
2026-04-01 12:56:00,-0.00040335
2026-04-01 12:57:00,-5.3817e-05
2026-04-01 12:58:00,-0.0011622
2026-04-01 12:59:00,-0.0004128
2026-04-01 13:00:00,-0.00050072
