time_utc,amp_m
2026-04-01 13:44:00,2.6592e-05
2026-04-01 13:45:00,0.00016187
2026-04-01 13:46:00,-1.3499e-05
2026-04-01 13:47:00,-0.00028626
2026-04-01 13:48:00,0.00013682
2026-04-01 13:49:00,-0.00023943
2026-04-01 13:50:00,1.0099e-05
2026-04-01 13:51:00,-0.00028255
2026-04-01 13:52:00,-0.00016714
2026-04-01 13:53:00,0.00011723
2026-04-01 13:54:00,-0.00015314
2026-04-01 13:55:00,-0.00031032
2026-04-01 13:56:00,-0.0002339
2026-04-01 13:57:00,-0.00028635
2026-04-01 13:58:00,-0.00033509
2026-04-01 13:59:00,-0.00029669
2026-04-01 14:00:00,-0.00037025
2026-04-01 14:01:00,-0.0005591
2026-04-01 14:02:00,-0.00049339
2026-04-01 14:03:00,-0.00027869
2026-04-01 14:04:00,-0.00022016
2026-04-01 14:05:00,-0.00043582
2026-04-01 14:06:00,-0.00058711
2026-04-01 14:07:00,-0.0001561
2026-04-01 14:08:00,0.0006883
2026-04-01 14:09:00,0.0013404
2026-04-01 14:10:00,0.0012974
2026-04-01 14:11:00,0.001484
2026-04-01 14:12:00,0.0017974
2026-04-01 14:13:00,0.002279
2026-04-01 14:14:00,0.002576
2026-04-01 14:15:00,0.0025951
2026-04-01 14:16:00,0.002962
2026-04-01 14:17:00,0.0034557
2026-04-01 14:18:00,0.0040295
2026-04-01 14:19:00,0.0046462
2026-04-01 14:20:00,0.0050146
2026-04-01 14:21:00,0.005487
2026-04-01 14:22:00,0.0055383
2026-04-01 14:23:00,0.0063665
2026-04-01 14:24:00,0.0075286
2026-04-01 14:25:00,0.008563
2026-04-01 14:26:00,0.0089951
2026-04-01 14:27:00,0.008614
2026-04-01 14:28:00,0.0070995
2026-04-01 14:29:00,0.0047419
2026-04-01 14:30:00,0.0020507
2026-04-01 14:31:00,-0.0016592
2026-04-01 14:32:00,-0.0019814
2026-04-01 14:33:00,-0.012146
2026-04-01 14:34:00,-0.00057806
2026-04-01 14:35:00,1.5307e-05
2026-04-01 14:36:00,-0.013167
2026-04-01 14:37:00,-0.017238
2026-04-01 14:38:00,-0.017099
2026-04-01 14:39:00,-0.012756
2026-04-01 14:40:00,-0.010942
2026-04-01 14:41:00,-0.0097474
2026-04-01 14:42:00,-0.0073494
2026-04-01 14:43:00,-0.004869
2026-04-01 14:44:00,-0.0020825
2026-04-01 14:45:00,0.00071095
2026-04-01 14:46:00,0.0035683
2026-04-01 14:47:00,0.0056658
2026-04-01 14:48:00,0.0069651
2026-04-01 14:49:00,0.0077969
2026-04-01 14:50:00,0.0091636
2026-04-01 14:51:00,0.008991
2026-04-01 14:52:00,0.0076459
2026-04-01 14:53:00,0.0069307
2026-04-01 14:54:00,0.0058058
2026-04-01 14:55:00,0.0045928
2026-04-01 14:56:00,0.003967
2026-04-01 14:57:00,0.002882
2026-04-01 14:58:00,0.0018491
2026-04-01 14:59:00,0.0013194
2026-04-01 15:00:00,0.0012122
