 -0.88787E-03   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.88787E-03 -0.53086E-07 -0.52498E-07   0.0000       0.0000       0.0000    
 -0.88786E-03 -0.15926E-06 -0.15749E-06   0.0000       0.0000       0.0000    
 -0.88786E-03 -0.26543E-06 -0.26248E-06   0.0000       0.0000       0.0000    
 -0.88785E-03 -0.37161E-06 -0.36747E-06   0.0000       0.0000       0.0000    
 -0.88783E-03 -0.47779E-06 -0.47246E-06   0.0000       0.0000       0.0000    
 -0.88781E-03 -0.58397E-06 -0.57743E-06   0.0000       0.0000       0.0000    
 -0.88779E-03 -0.69014E-06 -0.68241E-06   0.0000       0.0000       0.0000    
 -0.88777E-03 -0.79632E-06 -0.78738E-06   0.0000       0.0000       0.0000    
 -0.88774E-03 -0.90249E-06 -0.89235E-06   0.0000       0.0000       0.0000    
 -0.88771E-03 -0.10087E-05 -0.99731E-06   0.0000       0.0000       0.0000    
 -0.88767E-03 -0.11148E-05 -0.11023E-05   0.0000       0.0000       0.0000    
 -0.88763E-03 -0.12210E-05 -0.12072E-05   0.0000       0.0000       0.0000    
 -0.88759E-03 -0.13271E-05 -0.13122E-05   0.0000       0.0000       0.0000    
 -0.88755E-03 -0.14333E-05 -0.14171E-05   0.0000       0.0000       0.0000    
 -0.88750E-03 -0.15394E-05 -0.15221E-05   0.0000       0.0000       0.0000    
 -0.88744E-03 -0.16456E-05 -0.16270E-05   0.0000       0.0000       0.0000    
 -0.88739E-03 -0.17517E-05 -0.17319E-05   0.0000       0.0000       0.0000    
 -0.88733E-03 -0.18578E-05 -0.18369E-05   0.0000       0.0000       0.0000    
 -0.88726E-03 -0.19639E-05 -0.19418E-05   0.0000       0.0000       0.0000    
 -0.88720E-03 -0.20700E-05 -0.20467E-05   0.0000       0.0000       0.0000    
 -0.88713E-03 -0.21761E-05 -0.21516E-05   0.0000       0.0000       0.0000    
 -0.88705E-03 -0.22822E-05 -0.22565E-05   0.0000       0.0000       0.0000    
 -0.88697E-03 -0.23882E-05 -0.23614E-05   0.0000       0.0000       0.0000    
 -0.88689E-03 -0.24942E-05 -0.24663E-05   0.0000       0.0000       0.0000    
 -0.88681E-03 -0.26003E-05 -0.25712E-05   0.0000       0.0000       0.0000    
 -0.88672E-03 -0.27063E-05 -0.26761E-05   0.0000       0.0000       0.0000    
 -0.88663E-03 -0.28123E-05 -0.27810E-05   0.0000       0.0000       0.0000    
 -0.88653E-03 -0.29182E-05 -0.28859E-05   0.0000       0.0000       0.0000    
 -0.88643E-03 -0.30242E-05 -0.29908E-05   0.0000       0.0000       0.0000    
 -0.88633E-03 -0.31301E-05 -0.30956E-05   0.0000       0.0000       0.0000    
 -0.88623E-03 -0.32361E-05 -0.32005E-05   0.0000       0.0000       0.0000    
 -0.88612E-03 -0.33420E-05 -0.33054E-05   0.0000       0.0000       0.0000    
 -0.88600E-03 -0.34478E-05 -0.34102E-05   0.0000       0.0000       0.0000    
 -0.88589E-03 -0.35537E-05 -0.35151E-05   0.0000       0.0000       0.0000    
 -0.88577E-03 -0.36595E-05 -0.36199E-05   0.0000       0.0000       0.0000    
 -0.88564E-03 -0.37653E-05 -0.37247E-05   0.0000       0.0000       0.0000    
 -0.88552E-03 -0.38711E-05 -0.38296E-05   0.0000       0.0000       0.0000    
 -0.88539E-03 -0.39768E-05 -0.39344E-05   0.0000       0.0000       0.0000    
 -0.88525E-03 -0.40826E-05 -0.40392E-05   0.0000       0.0000       0.0000    
 -0.88511E-03 -0.41883E-05 -0.41440E-05   0.0000       0.0000       0.0000    
 -0.88497E-03 -0.42939E-05 -0.42488E-05   0.0000       0.0000       0.0000    
 -0.88483E-03 -0.43996E-05 -0.43536E-05   0.0000       0.0000       0.0000    
 -0.88468E-03 -0.45052E-05 -0.44584E-05   0.0000       0.0000       0.0000    
 -0.88453E-03 -0.46108E-05 -0.45632E-05   0.0000       0.0000       0.0000    
 -0.88437E-03 -0.47164E-05 -0.46680E-05   0.0000       0.0000       0.0000    
 -0.88422E-03 -0.48221E-05 -0.47728E-05   0.0000       0.0000       0.0000    
 -0.88406E-03 -0.49277E-05 -0.48776E-05   0.0000       0.0000       0.0000    
 -0.88389E-03 -0.50334E-05 -0.49823E-05   0.0000       0.0000       0.0000    
 -0.88373E-03 -0.51393E-05 -0.50871E-05   0.0000       0.0000       0.0000    
 -0.88357E-03 -0.52454E-05 -0.51919E-05   0.0000       0.0000       0.0000    
 -0.88341E-03 -0.53520E-05 -0.52967E-05   0.0000       0.0000       0.0000    
 -0.88326E-03 -0.54591E-05 -0.54015E-05   0.0000       0.0000       0.0000    
 -0.88312E-03 -0.55672E-05 -0.55064E-05   0.0000       0.0000       0.0000    
 -0.88300E-03 -0.56765E-05 -0.56114E-05   0.0000       0.0000       0.0000    
 -0.88290E-03 -0.57877E-05 -0.57164E-05   0.0000       0.0000       0.0000    
 -0.88285E-03 -0.59014E-05 -0.58216E-05   0.0000       0.0000       0.0000    
 -0.88285E-03 -0.60184E-05 -0.59269E-05   0.0000       0.0000       0.0000    
 -0.88293E-03 -0.61397E-05 -0.60325E-05   0.0000       0.0000       0.0000    
 -0.88310E-03 -0.62664E-05 -0.61383E-05   0.0000       0.0000       0.0000    
 -0.88339E-03 -0.63995E-05 -0.62445E-05   0.0000       0.0000       0.0000    
 -0.88383E-03 -0.65403E-05 -0.63511E-05   0.0000       0.0000       0.0000    
 -0.88443E-03 -0.66897E-05 -0.64582E-05   0.0000       0.0000       0.0000    
 -0.88523E-03 -0.68486E-05 -0.65656E-05   0.0000       0.0000       0.0000    
 -0.88623E-03 -0.70173E-05 -0.66736E-05   0.0000       0.0000       0.0000    
 -0.88743E-03 -0.71955E-05 -0.67819E-05   0.0000       0.0000       0.0000    
 -0.88883E-03 -0.73824E-05 -0.68905E-05   0.0000       0.0000       0.0000    
 -0.89038E-03 -0.75762E-05 -0.69993E-05   0.0000       0.0000       0.0000    
 -0.89205E-03 -0.77744E-05 -0.71079E-05   0.0000       0.0000       0.0000    
 -0.89377E-03 -0.79735E-05 -0.72162E-05   0.0000       0.0000       0.0000    
 -0.89545E-03 -0.81696E-05 -0.73239E-05   0.0000       0.0000       0.0000    
 -0.89699E-03 -0.83584E-05 -0.74307E-05   0.0000       0.0000       0.0000    
 -0.89829E-03 -0.85354E-05 -0.75363E-05   0.0000       0.0000       0.0000    
 -0.89927E-03 -0.86967E-05 -0.76406E-05   0.0000       0.0000       0.0000    
 -0.89984E-03 -0.88394E-05 -0.77436E-05   0.0000       0.0000       0.0000    
 -0.89995E-03 -0.89617E-05 -0.78453E-05   0.0000       0.0000       0.0000    
 -0.89960E-03 -0.90636E-05 -0.79461E-05   0.0000       0.0000       0.0000    
 -0.89881E-03 -0.91467E-05 -0.80463E-05   0.0000       0.0000       0.0000    
 -0.89766E-03 -0.92145E-05 -0.81465E-05   0.0000       0.0000       0.0000    
 -0.89625E-03 -0.92718E-05 -0.82473E-05   0.0000       0.0000       0.0000    
 -0.89473E-03 -0.93243E-05 -0.83492E-05   0.0000       0.0000       0.0000    
 -0.89324E-03 -0.93783E-05 -0.84528E-05   0.0000       0.0000       0.0000    
 -0.89193E-03 -0.94393E-05 -0.85584E-05   0.0000       0.0000       0.0000    
