time_utc,amp_m
2026-04-01 12:00:00,-0.0018796
2026-04-01 12:01:00,-0.001881
2026-04-01 12:02:00,-0.0018852
2026-04-01 12:03:00,-0.0018922
2026-04-01 12:04:00,-0.0019022
2026-04-01 12:05:00,-0.0019152
2026-04-01 12:06:00,-0.0019316
2026-04-01 12:07:00,-0.0019512
2026-04-01 12:08:00,-0.0019738
2026-04-01 12:09:00,-0.002
2026-04-01 12:10:00,-0.0020304
2026-04-01 12:11:00,-0.0020646
2026-04-01 12:12:00,-0.002092
2026-04-01 12:13:00,-0.0021188
2026-04-01 12:14:00,-0.002172
2026-04-01 12:15:00,-0.0022318
2026-04-01 12:16:00,-0.0022955
2026-04-01 12:17:00,-0.0023684
2026-04-01 12:18:00,-0.0024516
2026-04-01 12:19:00,-0.002546
2026-04-01 12:20:00,-0.0026541
2026-04-01 12:21:00,-0.0027758
2026-04-01 12:22:00,-0.0029095
2026-04-01 12:23:00,-0.003049
2026-04-01 12:24:00,-0.0031714
2026-04-01 12:25:00,-0.0032196
2026-04-01 12:26:00,-0.003065
2026-04-01 12:27:00,-0.0024336
2026-04-01 12:28:00,-0.00078098
2026-04-01 12:29:00,0.0028388
2026-04-01 12:30:00,0.0097898
2026-04-01 12:31:00,0.021392
2026-04-01 12:32:00,0.03505
2026-04-01 12:33:00,0.038689
2026-04-01 12:34:00,0.026833
2026-04-01 12:35:00,0.021925
2026-04-01 12:36:00,0.017171
2026-04-01 12:37:00,0.01472
2026-04-01 12:38:00,0.012255
2026-04-01 12:39:00,0.0097501
2026-04-01 12:40:00,0.006918
2026-04-01 12:41:00,0.0024961
2026-04-01 12:42:00,-0.005693
2026-04-01 12:43:00,-0.018989
2026-04-01 12:44:00,-0.029504
2026-04-01 12:45:00,-0.0231
2026-04-01 12:46:00,-0.014848
2026-04-01 12:47:00,-0.011749
2026-04-01 12:48:00,-0.0079232
2026-04-01 12:49:00,-0.0053346
2026-04-01 12:50:00,-0.0047885
2026-04-01 12:51:00,-0.0030006
2026-04-01 12:52:00,-0.0015668
2026-04-01 12:53:00,0.00041029
2026-04-01 12:54:00,0.0018377
2026-04-01 12:55:00,0.0032465
2026-04-01 12:56:00,0.0045513
2026-04-01 12:57:00,0.0057023
2026-04-01 12:58:00,0.004974
2026-04-01 12:59:00,0.0025415
2026-04-01 13:00:00,0.0041892
2026-04-01 13:01:00,0.0028621
2026-04-01 13:02:00,0.0029289
2026-04-01 13:03:00,0.0028578
2026-04-01 13:04:00,0.0022414
2026-04-01 13:05:00,0.0012912
2026-04-01 13:06:00,0.00090685
2026-04-01 13:07:00,0.00050333
2026-04-01 13:08:00,2.8105e-05
2026-04-01 13:09:00,-0.00071022
2026-04-01 13:10:00,-0.0012706
2026-04-01 13:11:00,-0.00065794
2026-04-01 13:12:00,-0.0019899
2026-04-01 13:13:00,-0.00020931
2026-04-01 13:14:00,-0.00054734
2026-04-01 13:15:00,-0.0012007
2026-04-01 13:16:00,-0.0016867
2026-04-01 13:17:00,0.00035642
2026-04-01 13:18:00,-0.0013664
2026-04-01 13:19:00,-0.0011093
2026-04-01 13:20:00,8.9289e-05
2026-04-01 13:21:00,-0.0012983
2026-04-01 13:22:00,-0.00057098
2026-04-01 13:23:00,-0.00087804
2026-04-01 13:24:00,-0.00036435
2026-04-01 13:25:00,-0.00079599
2026-04-01 13:26:00,-0.0010403
2026-04-01 13:27:00,-0.00055571
2026-04-01 13:28:00,-0.00084578
2026-04-01 13:29:00,-0.0012134
2026-04-01 13:30:00,9.5403e-05
2026-04-01 13:31:00,0.0016942
2026-04-01 13:32:00,0.0055775
2026-04-01 13:33:00,0.012486
2026-04-01 13:34:00,0.018945
2026-04-01 13:35:00,0.017941
2026-04-01 13:36:00,0.014553
2026-04-01 13:37:00,0.011731
2026-04-01 13:38:00,0.0054754
2026-04-01 13:39:00,0.0023326
2026-04-01 13:40:00,0.00084347
2026-04-01 13:41:00,-0.0011795
2026-04-01 13:42:00,-0.0031915
2026-04-01 13:43:00,-0.0075703
2026-04-01 13:44:00,-0.013179
2026-04-01 13:45:00,-0.013077
2026-04-01 13:46:00,-0.0070708
2026-04-01 13:47:00,-0.0062662
2026-04-01 13:48:00,-0.003803
2026-04-01 13:49:00,-0.0021085
2026-04-01 13:50:00,0.0011664
2026-04-01 13:51:00,0.0035413
2026-04-01 13:52:00,0.0058905
2026-04-01 13:53:00,0.0074759
2026-04-01 13:54:00,0.0087564
2026-04-01 13:55:00,0.0097514
2026-04-01 13:56:00,0.010936
2026-04-01 13:57:00,0.010835
2026-04-01 13:58:00,0.010927
2026-04-01 13:59:00,0.0099956
2026-04-01 14:00:00,0.0089435
2026-04-01 14:01:00,0.0088036
2026-04-01 14:02:00,0.0093032
2026-04-01 14:03:00,0.0099847
2026-04-01 14:04:00,0.0097372
2026-04-01 14:05:00,0.0077748
2026-04-01 14:06:00,0.003394
2026-04-01 14:07:00,-0.00086082
2026-04-01 14:08:00,-0.0059368
2026-04-01 14:09:00,-0.010176
2026-04-01 14:10:00,-0.012612
2026-04-01 14:11:00,-0.01366
2026-04-01 14:12:00,-0.012522
2026-04-01 14:13:00,-0.0012808
2026-04-01 14:14:00,-0.0013524
2026-04-01 14:15:00,-0.038102
2026-04-01 14:16:00,-0.027766
2026-04-01 14:17:00,-0.013894
2026-04-01 14:18:00,-0.015137
2026-04-01 14:19:00,-0.0045025
2026-04-01 14:20:00,-0.0011386
2026-04-01 14:21:00,0.0013841
2026-04-01 14:22:00,0.0066198
2026-04-01 14:23:00,0.0073059
2026-04-01 14:24:00,0.011171
2026-04-01 14:25:00,0.0071252
2026-04-01 14:26:00,0.0057644
2026-04-01 14:27:00,0.0035258
2026-04-01 14:28:00,0.00042413
2026-04-01 14:29:00,0.0015166
2026-04-01 14:30:00,0.002326
2026-04-01 14:31:00,0.0020557
2026-04-01 14:32:00,0.0025234
2026-04-01 14:33:00,0.0050867
2026-04-01 14:34:00,0.0066201
2026-04-01 14:35:00,0.0050537
2026-04-01 14:36:00,0.0027026
2026-04-01 14:37:00,0.00075697
2026-04-01 14:38:00,-0.00045855
2026-04-01 14:39:00,-0.002671
2026-04-01 14:40:00,-0.0044976
2026-04-01 14:41:00,-0.0060036
2026-04-01 14:42:00,-0.0061838
2026-04-01 14:43:00,-0.0058841
2026-04-01 14:44:00,-0.0042142
2026-04-01 14:45:00,-0.0041479
2026-04-01 14:46:00,-0.0022356
2026-04-01 14:47:00,0.00019512
2026-04-01 14:48:00,0.0027193
2026-04-01 14:49:00,0.0041573
2026-04-01 14:50:00,0.0032471
2026-04-01 14:51:00,-0.00063621
2026-04-01 14:52:00,-0.0055653
2026-04-01 14:53:00,-0.0070039
2026-04-01 14:54:00,-0.0011
2026-04-01 14:55:00,0.0084833
2026-04-01 14:56:00,0.00907
2026-04-01 14:57:00,0.0016468
2026-04-01 14:58:00,-0.0013513
2026-04-01 14:59:00,0.0029942
2026-04-01 15:00:00,0.0029206
