time_utc,amp_m
2026-04-01 13:57:00,0.015738
2026-04-01 13:58:00,0.012309
2026-04-01 13:59:00,0.0074862
2026-04-01 14:00:00,0.0026174
2026-04-01 14:01:00,-0.004129
2026-04-01 14:02:00,-0.009587
2026-04-01 14:03:00,-0.014974
2026-04-01 14:04:00,-0.018279
2026-04-01 14:05:00,-0.021825
2026-04-01 14:06:00,-0.023544
2026-04-01 14:07:00,-0.023825
2026-04-01 14:08:00,-0.022969
2026-04-01 14:09:00,-0.019898
2026-04-01 14:10:00,-0.016846
2026-04-01 14:11:00,-0.011483
2026-04-01 14:12:00,-0.0041687
2026-04-01 14:13:00,0.002353
2026-04-01 14:14:00,0.0055327
2026-04-01 14:15:00,0.0041705
2026-04-01 14:16:00,0.00037021
2026-04-01 14:17:00,-0.0054505
2026-04-01 14:18:00,-0.0016287
2026-04-01 14:19:00,0.0048012
2026-04-01 14:20:00,0.0049571
2026-04-01 14:21:00,0.0092756
2026-04-01 14:22:00,0.0042468
2026-04-01 14:23:00,-0.0004019
2026-04-01 14:24:00,0.0016359
2026-04-01 14:25:00,0.0070202
2026-04-01 14:26:00,0.0090075
2026-04-01 14:27:00,0.0062047
2026-04-01 14:28:00,0.0016474
2026-04-01 14:29:00,-0.0029837
2026-04-01 14:30:00,-0.00097386
2026-04-01 14:31:00,0.0026673
2026-04-01 14:32:00,0.0018509
2026-04-01 14:33:00,0.0014086
2026-04-01 14:34:00,0.0031676
2026-04-01 14:35:00,0.0040794
2026-04-01 14:36:00,0.00098544
2026-04-01 14:37:00,-0.0020773
2026-04-01 14:38:00,-0.00084862
2026-04-01 14:39:00,-0.0013771
2026-04-01 14:40:00,-0.0010043
2026-04-01 14:41:00,0.0025912
2026-04-01 14:42:00,0.0026202
2026-04-01 14:43:00,0.0010954
2026-04-01 14:44:00,-0.00036254
2026-04-01 14:45:00,-0.0027469
2026-04-01 14:46:00,-0.005068
2026-04-01 14:47:00,-0.0027585
2026-04-01 14:48:00,-0.0038215
2026-04-01 14:49:00,-0.0050272
2026-04-01 14:50:00,-0.0052526
2026-04-01 14:51:00,-0.0033087
2026-04-01 14:52:00,0.0027772
2026-04-01 14:53:00,0.0029887
2026-04-01 14:54:00,-0.00047731
2026-04-01 14:55:00,-0.006484
2026-04-01 14:56:00,-0.0070737
2026-04-01 14:57:00,-0.0021341
2026-04-01 14:58:00,0.0015951
2026-04-01 14:59:00,0.0015464
2026-04-01 15:00:00,0.0014357
