time_utc,amp_m
2026-04-01 12:00:00,-0.0026303
2026-04-01 12:01:00,-0.0026277
2026-04-01 12:02:00,-0.0026194
2026-04-01 12:03:00,-0.0026046
2026-04-01 12:04:00,-0.0025847
2026-04-01 12:05:00,-0.0025529
2026-04-01 12:06:00,-0.0016976
2026-04-01 12:07:00,-0.0016216
2026-04-01 12:08:00,-0.0014771
2026-04-01 12:09:00,-0.001603
2026-04-01 12:10:00,-0.0015263
2026-04-01 12:11:00,-0.0016112
2026-04-01 12:12:00,-0.0015616
2026-04-01 12:13:00,-0.0014752
2026-04-01 12:14:00,-0.0013103
2026-04-01 12:15:00,-0.00088824
2026-04-01 12:16:00,0.00011529
2026-04-01 12:17:00,0.0024798
2026-04-01 12:18:00,0.0087351
2026-04-01 12:19:00,0.02537
2026-04-01 12:20:00,0.041954
2026-04-01 12:21:00,0.031933
2026-04-01 12:22:00,0.028095
2026-04-01 12:23:00,0.020514
2026-04-01 12:24:00,0.015171
2026-04-01 12:25:00,0.0093353
2026-04-01 12:26:00,0.0040409
2026-04-01 12:27:00,-0.0018158
2026-04-01 12:28:00,-0.0091152
2026-04-01 12:29:00,-0.019027
2026-04-01 12:30:00,-0.020517
2026-04-01 12:31:00,-0.0079407
2026-04-01 12:32:00,-0.0030196
2026-04-01 12:33:00,-0.00013621
2026-04-01 12:34:00,0.0018316
2026-04-01 12:35:00,0.0022
2026-04-01 12:36:00,0.0027767
2026-04-01 12:37:00,0.0024328
2026-04-01 12:38:00,0.00064014
2026-04-01 12:39:00,-0.00022273
2026-04-01 12:40:00,-0.0018765
2026-04-01 12:41:00,-0.0010104
2026-04-01 12:42:00,-0.00060251
2026-04-01 12:43:00,0.00035088
2026-04-01 12:44:00,-0.00026457
2026-04-01 12:45:00,-0.00049877
2026-04-01 12:46:00,-0.00013688
2026-04-01 12:47:00,-0.001141
2026-04-01 12:48:00,-0.0021674
2026-04-01 12:49:00,-0.0012713
2026-04-01 12:50:00,-0.00068425
2026-04-01 12:51:00,-0.00099575
2026-04-01 12:52:00,-0.0015145
2026-04-01 12:53:00,-0.00080593
2026-04-01 12:54:00,-0.0011919
2026-04-01 12:55:00,-0.0014762
2026-04-01 12:56:00,-0.00084051
2026-04-01 12:57:00,-0.001559
2026-04-01 12:58:00,-0.0013984
2026-04-01 12:59:00,-0.0012407
2026-04-01 13:00:00,-0.000984
2026-04-01 13:01:00,-0.00023275
2026-04-01 13:02:00,0.0012616
2026-04-01 13:03:00,0.0049382
2026-04-01 13:04:00,0.0061445
2026-04-01 13:05:00,0.0045423
2026-04-01 13:06:00,0.0038689
2026-04-01 13:07:00,0.0030425
2026-04-01 13:08:00,0.0024242
2026-04-01 13:09:00,0.0018586
2026-04-01 13:10:00,0.0017592
2026-04-01 13:11:00,0.0012987
2026-04-01 13:12:00,0.00060932
2026-04-01 13:13:00,-0.00028703
2026-04-01 13:14:00,-0.00065354
2026-04-01 13:15:00,-0.00042134
2026-04-01 13:16:00,9.1532e-05
2026-04-01 13:17:00,0.00056763
2026-04-01 13:18:00,0.00076695
2026-04-01 13:19:00,0.00080993
2026-04-01 13:20:00,0.00060482
