 -0.51612E-03   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.51612E-03 -0.34273E-07  0.19722E-06   0.0000       0.0000       0.0000    
 -0.51615E-03 -0.10281E-06  0.59166E-06   0.0000       0.0000       0.0000    
 -0.51621E-03 -0.17133E-06  0.98612E-06   0.0000       0.0000       0.0000    
 -0.51629E-03 -0.23981E-06  0.13806E-05   0.0000       0.0000       0.0000    
 -0.51641E-03 -0.30825E-06  0.17751E-05   0.0000       0.0000       0.0000    
 -0.51656E-03 -0.37663E-06  0.21697E-05   0.0000       0.0000       0.0000    
 -0.51673E-03 -0.44495E-06  0.25644E-05   0.0000       0.0000       0.0000    
 -0.51694E-03 -0.51319E-06  0.29591E-05   0.0000       0.0000       0.0000    
 -0.51717E-03 -0.58135E-06  0.33539E-05   0.0000       0.0000       0.0000    
 -0.51744E-03 -0.64941E-06  0.37489E-05   0.0000       0.0000       0.0000    
 -0.51773E-03 -0.71737E-06  0.41439E-05   0.0000       0.0000       0.0000    
 -0.51805E-03 -0.78521E-06  0.45391E-05   0.0000       0.0000       0.0000    
 -0.51841E-03 -0.85292E-06  0.49344E-05   0.0000       0.0000       0.0000    
 -0.51879E-03 -0.92049E-06  0.53298E-05   0.0000       0.0000       0.0000    
 -0.51920E-03 -0.98791E-06  0.57254E-05   0.0000       0.0000       0.0000    
 -0.51964E-03 -0.10552E-05  0.61212E-05   0.0000       0.0000       0.0000    
 -0.52011E-03 -0.11223E-05  0.65172E-05   0.0000       0.0000       0.0000    
 -0.52061E-03 -0.11892E-05  0.69134E-05   0.0000       0.0000       0.0000    
 -0.52114E-03 -0.12559E-05  0.73097E-05   0.0000       0.0000       0.0000    
 -0.52170E-03 -0.13224E-05  0.77063E-05   0.0000       0.0000       0.0000    
 -0.52229E-03 -0.13887E-05  0.81032E-05   0.0000       0.0000       0.0000    
 -0.52290E-03 -0.14548E-05  0.85002E-05   0.0000       0.0000       0.0000    
 -0.52355E-03 -0.15207E-05  0.88976E-05   0.0000       0.0000       0.0000    
 -0.52423E-03 -0.15863E-05  0.92952E-05   0.0000       0.0000       0.0000    
 -0.52493E-03 -0.16516E-05  0.96931E-05   0.0000       0.0000       0.0000    
 -0.52567E-03 -0.17167E-05  0.10091E-04   0.0000       0.0000       0.0000    
 -0.52644E-03 -0.17815E-05  0.10490E-04   0.0000       0.0000       0.0000    
 -0.52723E-03 -0.18461E-05  0.10889E-04   0.0000       0.0000       0.0000    
 -0.52806E-03 -0.19103E-05  0.11288E-04   0.0000       0.0000       0.0000    
 -0.52892E-03 -0.19742E-05  0.11687E-04   0.0000       0.0000       0.0000    
 -0.52980E-03 -0.20378E-05  0.12087E-04   0.0000       0.0000       0.0000    
 -0.53072E-03 -0.21011E-05  0.12487E-04   0.0000       0.0000       0.0000    
