 -0.75308E-03   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.75308E-03 -0.21410E-08  0.13232E-06   0.0000       0.0000       0.0000    
 -0.75309E-03 -0.64223E-08  0.39697E-06   0.0000       0.0000       0.0000    
 -0.75311E-03 -0.10704E-07  0.66162E-06   0.0000       0.0000       0.0000    
 -0.75314E-03 -0.14990E-07  0.92627E-06   0.0000       0.0000       0.0000    
 -0.75318E-03 -0.19283E-07  0.11909E-05   0.0000       0.0000       0.0000    
 -0.75323E-03 -0.23588E-07  0.14556E-05   0.0000       0.0000       0.0000    
 -0.75329E-03 -0.27908E-07  0.17203E-05   0.0000       0.0000       0.0000    
 -0.75336E-03 -0.32246E-07  0.19850E-05   0.0000       0.0000       0.0000    
 -0.75344E-03 -0.36606E-07  0.22497E-05   0.0000       0.0000       0.0000    
 -0.75353E-03 -0.40992E-07  0.25144E-05   0.0000       0.0000       0.0000    
 -0.75363E-03 -0.45408E-07  0.27791E-05   0.0000       0.0000       0.0000    
 -0.75374E-03 -0.49857E-07  0.30438E-05   0.0000       0.0000       0.0000    
 -0.75386E-03 -0.54342E-07  0.33086E-05   0.0000       0.0000       0.0000    
 -0.75399E-03 -0.58868E-07  0.35734E-05   0.0000       0.0000       0.0000    
 -0.75413E-03 -0.63438E-07  0.38382E-05   0.0000       0.0000       0.0000    
 -0.75428E-03 -0.68055E-07  0.41030E-05   0.0000       0.0000       0.0000    
 -0.75444E-03 -0.72724E-07  0.43679E-05   0.0000       0.0000       0.0000    
 -0.75461E-03 -0.77448E-07  0.46328E-05   0.0000       0.0000       0.0000    
 -0.75479E-03 -0.82230E-07  0.48977E-05   0.0000       0.0000       0.0000    
 -0.75498E-03 -0.87074E-07  0.51626E-05   0.0000       0.0000       0.0000    
 -0.75518E-03 -0.91984E-07  0.54276E-05   0.0000       0.0000       0.0000    
 -0.75539E-03 -0.96964E-07  0.56926E-05   0.0000       0.0000       0.0000    
 -0.75561E-03 -0.10202E-06  0.59577E-05   0.0000       0.0000       0.0000    
 -0.75584E-03 -0.10715E-06  0.62228E-05   0.0000       0.0000       0.0000    
 -0.75608E-03 -0.11236E-06  0.64879E-05   0.0000       0.0000       0.0000    
