time_utc,amp_m
2026-04-01 14:35:00,-0.0084351
2026-04-01 14:36:00,-0.0042756
2026-04-01 14:37:00,0.0018558
2026-04-01 14:38:00,0.00035015
2026-04-01 14:39:00,-0.0046622
2026-04-01 14:40:00,-0.0018843
2026-04-01 14:41:00,0.002316
2026-04-01 14:42:00,0.00363
2026-04-01 14:43:00,0.00036179
2026-04-01 14:44:00,-0.00097196
2026-04-01 14:45:00,0.0022048
2026-04-01 14:46:00,0.0027499
2026-04-01 14:47:00,-0.0024657
2026-04-01 14:48:00,-0.0032587
2026-04-01 14:49:00,0.0010442
2026-04-01 14:50:00,0.00026628
2026-04-01 14:51:00,0.0043409
2026-04-01 14:52:00,0.0083936
2026-04-01 14:53:00,0.0065772
2026-04-01 14:54:00,0.0039088
2026-04-01 14:55:00,0.0018742
2026-04-01 14:56:00,-0.0019269
2026-04-01 14:57:00,-0.0030266
2026-04-01 14:58:00,-0.003008
2026-04-01 14:59:00,-0.0057888
2026-04-01 15:00:00,-0.0049405
