time_utc,amp_m
2026-04-01 14:39:00,0.0074932
2026-04-01 14:40:00,0.0057151
2026-04-01 14:41:00,0.0037752
2026-04-01 14:42:00,0.00058264
2026-04-01 14:43:00,0.00053509
2026-04-01 14:44:00,-0.011425
2026-04-01 14:45:00,0.0095607
2026-04-01 14:46:00,-0.0059217
2026-04-01 14:47:00,-0.014273
2026-04-01 14:48:00,-0.016019
2026-04-01 14:49:00,-0.014754
2026-04-01 14:50:00,-0.011854
2026-04-01 14:51:00,-0.0078614
2026-04-01 14:52:00,-0.0093573
2026-04-01 14:53:00,-0.0039947
2026-04-01 14:54:00,0.00082608
2026-04-01 14:55:00,0.0035085
2026-04-01 14:56:00,0.0049824
2026-04-01 14:57:00,0.0060966
2026-04-01 14:58:00,0.0071427
2026-04-01 14:59:00,0.0066249
2026-04-01 15:00:00,0.0030447
