 -0.16044E-02   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.16044E-02  0.10909E-06  0.14204E-06   0.0000       0.0000       0.0000    
 -0.16044E-02  0.32728E-06  0.42612E-06   0.0000       0.0000       0.0000    
 -0.16044E-02  0.54548E-06  0.71019E-06   0.0000       0.0000       0.0000    
 -0.16044E-02  0.76369E-06  0.99425E-06   0.0000       0.0000       0.0000    
 -0.16045E-02  0.98192E-06  0.12783E-05   0.0000       0.0000       0.0000    
 -0.16045E-02  0.12002E-05  0.15624E-05   0.0000       0.0000       0.0000    
 -0.16045E-02  0.14184E-05  0.18464E-05   0.0000       0.0000       0.0000    
 -0.16046E-02  0.16367E-05  0.21304E-05   0.0000       0.0000       0.0000    
 -0.16046E-02  0.18551E-05  0.24144E-05   0.0000       0.0000       0.0000    
 -0.16047E-02  0.20734E-05  0.26984E-05   0.0000       0.0000       0.0000    
 -0.16047E-02  0.22918E-05  0.29824E-05   0.0000       0.0000       0.0000    
 -0.16048E-02  0.25103E-05  0.32663E-05   0.0000       0.0000       0.0000    
 -0.16048E-02  0.27288E-05  0.35503E-05   0.0000       0.0000       0.0000    
 -0.16049E-02  0.29473E-05  0.38342E-05   0.0000       0.0000       0.0000    
 -0.16050E-02  0.31659E-05  0.41181E-05   0.0000       0.0000       0.0000    
 -0.16051E-02  0.33846E-05  0.44019E-05   0.0000       0.0000       0.0000    
 -0.16052E-02  0.36033E-05  0.46858E-05   0.0000       0.0000       0.0000    
 -0.16053E-02  0.38220E-05  0.49696E-05   0.0000       0.0000       0.0000    
 -0.16054E-02  0.40409E-05  0.52534E-05   0.0000       0.0000       0.0000    
 -0.16055E-02  0.42598E-05  0.55371E-05   0.0000       0.0000       0.0000    
 -0.16056E-02  0.44787E-05  0.58209E-05   0.0000       0.0000       0.0000    
 -0.16057E-02  0.46978E-05  0.61045E-05   0.0000       0.0000       0.0000    
 -0.16058E-02  0.49169E-05  0.63882E-05   0.0000       0.0000       0.0000    
 -0.16059E-02  0.51361E-05  0.66718E-05   0.0000       0.0000       0.0000    
 -0.16061E-02  0.53554E-05  0.69554E-05   0.0000       0.0000       0.0000    
 -0.16062E-02  0.55748E-05  0.72390E-05   0.0000       0.0000       0.0000    
 -0.16063E-02  0.57943E-05  0.75225E-05   0.0000       0.0000       0.0000    
 -0.16065E-02  0.60139E-05  0.78059E-05   0.0000       0.0000       0.0000    
 -0.16067E-02  0.62336E-05  0.80894E-05   0.0000       0.0000       0.0000    
 -0.16068E-02  0.64533E-05  0.83727E-05   0.0000       0.0000       0.0000    
 -0.16070E-02  0.66732E-05  0.86561E-05   0.0000       0.0000       0.0000    
 -0.16072E-02  0.68932E-05  0.89394E-05   0.0000       0.0000       0.0000    
 -0.16073E-02  0.71133E-05  0.92226E-05   0.0000       0.0000       0.0000    
 -0.16075E-02  0.73336E-05  0.95058E-05   0.0000       0.0000       0.0000    
 -0.16077E-02  0.75539E-05  0.97889E-05   0.0000       0.0000       0.0000    
 -0.16079E-02  0.77744E-05  0.10072E-04   0.0000       0.0000       0.0000    
 -0.16081E-02  0.79950E-05  0.10355E-04   0.0000       0.0000       0.0000    
 -0.16083E-02  0.82157E-05  0.10638E-04   0.0000       0.0000       0.0000    
 -0.16085E-02  0.84366E-05  0.10921E-04   0.0000       0.0000       0.0000    
 -0.16087E-02  0.86576E-05  0.11204E-04   0.0000       0.0000       0.0000    
 -0.16089E-02  0.88788E-05  0.11487E-04   0.0000       0.0000       0.0000    
 -0.16092E-02  0.91001E-05  0.11769E-04   0.0000       0.0000       0.0000    
 -0.16094E-02  0.93215E-05  0.12052E-04   0.0000       0.0000       0.0000    
