time_utc,amp_m
2026-04-01 12:00:00,-0.0016044
2026-04-01 12:01:00,-0.0016055
2026-04-01 12:02:00,-0.0016087
2026-04-01 12:03:00,-0.0016142
2026-04-01 12:04:00,-0.001622
2026-04-01 12:05:00,-0.001632
2026-04-01 12:06:00,-0.0016445
2026-04-01 12:07:00,-0.0016593
2026-04-01 12:08:00,-0.0016772
2026-04-01 12:09:00,-0.0016961
2026-04-01 12:10:00,-0.0017106
2026-04-01 12:11:00,-0.0017163
2026-04-01 12:12:00,-0.0017493
2026-04-01 12:13:00,-0.0017825
2026-04-01 12:14:00,-0.0018173
2026-04-01 12:15:00,-0.0018559
2026-04-01 12:16:00,-0.0018989
2026-04-01 12:17:00,-0.0019471
2026-04-01 12:18:00,-0.0020013
2026-04-01 12:19:00,-0.0020628
2026-04-01 12:20:00,-0.0021329
2026-04-01 12:21:00,-0.0022142
2026-04-01 12:22:00,-0.0023064
2026-04-01 12:23:00,-0.0024098
2026-04-01 12:24:00,-0.0025247
2026-04-01 12:25:00,-0.002652
2026-04-01 12:26:00,-0.0027845
2026-04-01 12:27:00,-0.0028945
2026-04-01 12:28:00,-0.0029293
2026-04-01 12:29:00,-0.0027643
2026-04-01 12:30:00,-0.0021207
2026-04-01 12:31:00,-0.000348
2026-04-01 12:32:00,0.0037105
2026-04-01 12:33:00,0.010734
2026-04-01 12:34:00,0.021731
2026-04-01 12:35:00,0.034819
2026-04-01 12:36:00,0.036854
2026-04-01 12:37:00,0.024997
2026-04-01 12:38:00,0.020813
2026-04-01 12:39:00,0.016196
2026-04-01 12:40:00,0.013986
2026-04-01 12:41:00,0.011487
2026-04-01 12:42:00,0.0088821
2026-04-01 12:43:00,0.0059327
2026-04-01 12:44:00,0.0017163
2026-04-01 12:45:00,-0.0064887
2026-04-01 12:46:00,-0.019532
2026-04-01 12:47:00,-0.029178
2026-04-01 12:48:00,-0.022043
2026-04-01 12:49:00,-0.014034
2026-04-01 12:50:00,-0.011061
2026-04-01 12:51:00,-0.0071729
2026-04-01 12:52:00,-0.0053787
2026-04-01 12:53:00,-0.0045127
2026-04-01 12:54:00,-0.0023551
2026-04-01 12:55:00,-0.00042393
2026-04-01 12:56:00,0.00084334
2026-04-01 12:57:00,0.0024665
2026-04-01 12:58:00,0.0040283
2026-04-01 12:59:00,0.0054833
2026-04-01 13:00:00,0.0059619
2026-04-01 13:01:00,0.0033094
2026-04-01 13:02:00,0.0034746
2026-04-01 13:03:00,0.0033478
2026-04-01 13:04:00,0.0034878
2026-04-01 13:05:00,0.0025651
2026-04-01 13:06:00,0.0022293
2026-04-01 13:07:00,0.0013099
2026-04-01 13:08:00,0.0013337
2026-04-01 13:09:00,0.00050082
2026-04-01 13:10:00,0.00016046
2026-04-01 13:11:00,-0.00023907
2026-04-01 13:12:00,-0.00094815
2026-04-01 13:13:00,-0.00019644
2026-04-01 13:14:00,-0.0016381
2026-04-01 13:15:00,-0.0010773
2026-04-01 13:16:00,0.00075211
2026-04-01 13:17:00,-0.00085721
2026-04-01 13:18:00,-0.0018325
2026-04-01 13:19:00,-1.8689e-05
2026-04-01 13:20:00,-0.0006654
2026-04-01 13:21:00,-0.00071925
2026-04-01 13:22:00,-0.00085507
2026-04-01 13:23:00,-0.00039366
2026-04-01 13:24:00,-0.00062319
2026-04-01 13:25:00,-0.00058831
2026-04-01 13:26:00,-0.00086604
2026-04-01 13:27:00,-0.0011285
2026-04-01 13:28:00,-0.0010815
