 -0.10678E-02   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.10678E-02  0.11044E-06 -0.76044E-07   0.0000       0.0000       0.0000    
 -0.10667E-02  0.33382E-06 -0.22809E-06   0.0000       0.0000       0.0000    
 -0.10645E-02  0.56380E-06 -0.38000E-06   0.0000       0.0000       0.0000    
 -0.10615E-02  0.80206E-06 -0.53171E-06   0.0000       0.0000       0.0000    
 -0.10580E-02  0.10469E-05 -0.68313E-06   0.0000       0.0000       0.0000    
 -0.10544E-02  0.12934E-05 -0.83423E-06   0.0000       0.0000       0.0000    
 -0.10511E-02  0.15338E-05 -0.98499E-06   0.0000       0.0000       0.0000    
 -0.10484E-02  0.17598E-05 -0.11354E-05   0.0000       0.0000       0.0000    
 -0.10465E-02  0.19636E-05 -0.12855E-05   0.0000       0.0000       0.0000    
 -0.10454E-02  0.21402E-05 -0.14353E-05   0.0000       0.0000       0.0000    
 -0.10452E-02  0.22882E-05 -0.15849E-05   0.0000       0.0000       0.0000    
 -0.10455E-02  0.24102E-05 -0.17343E-05   0.0000       0.0000       0.0000    
 -0.10463E-02  0.25123E-05 -0.18836E-05   0.0000       0.0000       0.0000    
 -0.10472E-02  0.26027E-05 -0.20330E-05   0.0000       0.0000       0.0000    
 -0.10479E-02  0.26901E-05 -0.21826E-05   0.0000       0.0000       0.0000    
 -0.10483E-02  0.27818E-05 -0.23327E-05   0.0000       0.0000       0.0000    
 -0.10483E-02  0.28828E-05 -0.24836E-05   0.0000       0.0000       0.0000    
 -0.10479E-02  0.29949E-05 -0.26356E-05   0.0000       0.0000       0.0000    
 -0.10472E-02  0.31170E-05 -0.27892E-05   0.0000       0.0000       0.0000    
 -0.10464E-02  0.32459E-05 -0.29447E-05   0.0000       0.0000       0.0000    
 -0.10455E-02  0.33770E-05 -0.31023E-05   0.0000       0.0000       0.0000    
 -0.10449E-02  0.35063E-05 -0.32619E-05   0.0000       0.0000       0.0000    
 -0.10444E-02  0.36309E-05 -0.34232E-05   0.0000       0.0000       0.0000    
 -0.10442E-02  0.37496E-05 -0.35854E-05   0.0000       0.0000       0.0000    
 -0.10441E-02  0.38630E-05 -0.37475E-05   0.0000       0.0000       0.0000    
 -0.10440E-02  0.39729E-05 -0.39083E-05   0.0000       0.0000       0.0000    
 -0.10440E-02  0.40818E-05 -0.40665E-05   0.0000       0.0000       0.0000    
 -0.10438E-02  0.41919E-05 -0.42210E-05   0.0000       0.0000       0.0000    
 -0.10435E-02  0.43048E-05 -0.43711E-05   0.0000       0.0000       0.0000    
 -0.10432E-02  0.44208E-05 -0.45165E-05   0.0000       0.0000       0.0000    
 -0.10429E-02  0.45391E-05 -0.46578E-05   0.0000       0.0000       0.0000    
 -0.10427E-02  0.46585E-05 -0.47960E-05   0.0000       0.0000       0.0000    
 -0.10426E-02  0.47775E-05 -0.49324E-05   0.0000       0.0000       0.0000    
 -0.10427E-02  0.48948E-05 -0.50687E-05   0.0000       0.0000       0.0000    
 -0.10428E-02  0.50099E-05 -0.52066E-05   0.0000       0.0000       0.0000    
 -0.10430E-02  0.51232E-05 -0.53473E-05   0.0000       0.0000       0.0000    
 -0.10431E-02  0.52354E-05 -0.54916E-05   0.0000       0.0000       0.0000    
 -0.10431E-02  0.53476E-05 -0.56396E-05   0.0000       0.0000       0.0000    
 -0.10428E-02  0.54610E-05 -0.57907E-05   0.0000       0.0000       0.0000    
 -0.10424E-02  0.55761E-05 -0.59438E-05   0.0000       0.0000       0.0000    
 -0.10418E-02  0.56929E-05 -0.60977E-05   0.0000       0.0000       0.0000    
 -0.10412E-02  0.58108E-05 -0.62511E-05   0.0000       0.0000       0.0000    
 -0.10406E-02  0.59291E-05 -0.64028E-05   0.0000       0.0000       0.0000    
 -0.10402E-02  0.60468E-05 -0.65525E-05   0.0000       0.0000       0.0000    
 -0.10400E-02  0.61633E-05 -0.67000E-05   0.0000       0.0000       0.0000    
 -0.10399E-02  0.62782E-05 -0.68459E-05   0.0000       0.0000       0.0000    
 -0.10399E-02  0.63918E-05 -0.69910E-05   0.0000       0.0000       0.0000    
 -0.10400E-02  0.65047E-05 -0.71362E-05   0.0000       0.0000       0.0000    
 -0.10399E-02  0.66177E-05 -0.72823E-05   0.0000       0.0000       0.0000    
 -0.10397E-02  0.67314E-05 -0.74299E-05   0.0000       0.0000       0.0000    
 -0.10393E-02  0.68462E-05 -0.75791E-05   0.0000       0.0000       0.0000    
