time_utc,amp_m
2026-04-01 12:00:00,-0.0010678
2026-04-01 12:01:00,-0.0010464
2026-04-01 12:02:00,-0.0010424
2026-04-01 12:03:00,-0.0010362
2026-04-01 12:04:00,-0.0010279
2026-04-01 12:05:00,-0.0010161
2026-04-01 12:06:00,-0.0007224
2026-04-01 12:07:00,-0.00070733
2026-04-01 12:08:00,-0.00066733
2026-04-01 12:09:00,-0.00072278
2026-04-01 12:10:00,-0.00071894
2026-04-01 12:11:00,-0.00076213
2026-04-01 12:12:00,-0.00076909
2026-04-01 12:13:00,-0.00078186
2026-04-01 12:14:00,-0.00080997
2026-04-01 12:15:00,-0.00083292
2026-04-01 12:16:00,-0.00084649
2026-04-01 12:17:00,-0.00085283
2026-04-01 12:18:00,-0.00073209
2026-04-01 12:19:00,-0.00079384
2026-04-01 12:20:00,-0.0007907
2026-04-01 12:21:00,-0.00082013
2026-04-01 12:22:00,-0.0008503
2026-04-01 12:23:00,-0.0008384
2026-04-01 12:24:00,-0.0007709
2026-04-01 12:25:00,-0.00073296
2026-04-01 12:26:00,-0.00059186
2026-04-01 12:27:00,-0.00042588
2026-04-01 12:28:00,-0.00012374
2026-04-01 12:29:00,0.00071425
2026-04-01 12:30:00,0.0024424
2026-04-01 12:31:00,0.0069493
2026-04-01 12:32:00,0.017443
2026-04-01 12:33:00,0.02762
2026-04-01 12:34:00,0.027836
2026-04-01 12:35:00,0.026674
2026-04-01 12:36:00,0.024084
2026-04-01 12:37:00,0.022199
2026-04-01 12:38:00,0.019125
2026-04-01 12:39:00,0.015887
2026-04-01 12:40:00,0.012774
2026-04-01 12:41:00,0.0090485
2026-04-01 12:42:00,-0.0083172
2026-04-01 12:43:00,-0.021394
2026-04-01 12:44:00,-0.02485
2026-04-01 12:45:00,-0.020495
2026-04-01 12:46:00,-0.01597
2026-04-01 12:47:00,-0.014544
2026-04-01 12:48:00,-0.010618
2026-04-01 12:49:00,-0.0081679
2026-04-01 12:50:00,-0.0031274
2026-04-01 12:51:00,-0.0026539
2026-04-01 12:52:00,-0.00054141
2026-04-01 12:53:00,-0.0011967
2026-04-01 12:54:00,-0.00010533
2026-04-01 12:55:00,-0.00092018
2026-04-01 12:56:00,0.0010479
2026-04-01 12:57:00,0.0006649
2026-04-01 12:58:00,-0.00026117
2026-04-01 12:59:00,0.00042085
2026-04-01 13:00:00,0.00083475
2026-04-01 13:01:00,-0.00055891
2026-04-01 13:02:00,0.00071897
2026-04-01 13:03:00,-7.6089e-05
2026-04-01 13:04:00,0.00091387
2026-04-01 13:05:00,-0.00023715
2026-04-01 13:06:00,-0.0013807
2026-04-01 13:07:00,0.000346
2026-04-01 13:08:00,-0.00077409
2026-04-01 13:09:00,-0.00012785
2026-04-01 13:10:00,-0.00078784
2026-04-01 13:11:00,-0.00093244
2026-04-01 13:12:00,-0.00036034
2026-04-01 13:13:00,7.0553e-07
2026-04-01 13:14:00,-0.00040963
2026-04-01 13:15:00,0.00089255
2026-04-01 13:16:00,0.0022192
2026-04-01 13:17:00,0.0056154
2026-04-01 13:18:00,0.008073
2026-04-01 13:19:00,0.0082541
2026-04-01 13:20:00,0.0087448
2026-04-01 13:21:00,0.0083825
2026-04-01 13:22:00,0.0079528
2026-04-01 13:23:00,0.0063945
2026-04-01 13:24:00,0.0047685
2026-04-01 13:25:00,0.0025405
2026-04-01 13:26:00,0.00015936
2026-04-01 13:27:00,-0.001473
2026-04-01 13:28:00,-0.0021509
2026-04-01 13:29:00,-0.0022922
2026-04-01 13:30:00,-0.0028236
2026-04-01 13:31:00,-0.002841
2026-04-01 13:32:00,-0.002962
2026-04-01 13:33:00,-0.0027488
2026-04-01 13:34:00,-0.0021004
2026-04-01 13:35:00,-0.001323
2026-04-01 13:36:00,-0.00094615
2026-04-01 13:37:00,-0.00042724
2026-04-01 13:38:00,-0.00018647
2026-04-01 13:39:00,0.0001016
2026-04-01 13:40:00,-0.00030801
2026-04-01 13:41:00,1.0388e-06
2026-04-01 13:42:00,-0.00019972
2026-04-01 13:43:00,0.00017485
2026-04-01 13:44:00,0.00011116
2026-04-01 13:45:00,-0.00012588
2026-04-01 13:46:00,-7.6003e-05
2026-04-01 13:47:00,6.2552e-06
2026-04-01 13:48:00,-0.00015207
2026-04-01 13:49:00,-4.9068e-05
2026-04-01 13:50:00,-0.00025106
2026-04-01 13:51:00,-0.00022913
2026-04-01 13:52:00,0.00011774
2026-04-01 13:53:00,-0.00019867
2026-04-01 13:54:00,-0.00027549
2026-04-01 13:55:00,-0.00029123
2026-04-01 13:56:00,-0.00027759
2026-04-01 13:57:00,-0.00025193
2026-04-01 13:58:00,-0.00032148
2026-04-01 13:59:00,-0.00035535
2026-04-01 14:00:00,-0.00029862
2026-04-01 14:01:00,-0.00012369
2026-04-01 14:02:00,0.00024378
2026-04-01 14:03:00,0.00089049
2026-04-01 14:04:00,0.0013045
2026-04-01 14:05:00,0.0013551
2026-04-01 14:06:00,0.0018343
2026-04-01 14:07:00,0.0018823
2026-04-01 14:08:00,0.001853
2026-04-01 14:09:00,0.0018824
2026-04-01 14:10:00,0.0019986
2026-04-01 14:11:00,0.0021358
2026-04-01 14:12:00,0.0021498
2026-04-01 14:13:00,0.0022454
2026-04-01 14:14:00,0.0029517
2026-04-01 14:15:00,0.003404
2026-04-01 14:16:00,0.0037319
2026-04-01 14:17:00,0.0045799
2026-04-01 14:18:00,0.0047921
2026-04-01 14:19:00,0.0054456
2026-04-01 14:20:00,0.0069128
2026-04-01 14:21:00,0.0081582
2026-04-01 14:22:00,0.0092547
2026-04-01 14:23:00,0.0097037
2026-04-01 14:24:00,0.0090113
2026-04-01 14:25:00,0.0075315
2026-04-01 14:26:00,0.0050117
2026-04-01 14:27:00,0.0024773
2026-04-01 14:28:00,-0.0019226
2026-04-01 14:29:00,-0.00292
2026-04-01 14:30:00,-0.0126
2026-04-01 14:31:00,0.0058991
2026-04-01 14:32:00,-0.0045539
2026-04-01 14:33:00,-0.014251
2026-04-01 14:34:00,-0.016917
2026-04-01 14:35:00,-0.014701
2026-04-01 14:36:00,-0.013039
2026-04-01 14:37:00,-0.011764
2026-04-01 14:38:00,-0.0091682
2026-04-01 14:39:00,-0.0071893
2026-04-01 14:40:00,-0.0061889
2026-04-01 14:41:00,-0.0037832
2026-04-01 14:42:00,-0.0017167
2026-04-01 14:43:00,9.663e-05
2026-04-01 14:44:00,0.0027998
2026-04-01 14:45:00,0.0048802
2026-04-01 14:46:00,0.0065846
2026-04-01 14:47:00,0.006936
2026-04-01 14:48:00,0.007204
2026-04-01 14:49:00,0.0078567
2026-04-01 14:50:00,0.0077492
2026-04-01 14:51:00,0.0065628
2026-04-01 14:52:00,0.0053949
2026-04-01 14:53:00,0.003704
2026-04-01 14:54:00,0.0011315
2026-04-01 14:55:00,-0.0013486
2026-04-01 14:56:00,-0.0023275
2026-04-01 14:57:00,-0.0023303
2026-04-01 14:58:00,0.00064136
2026-04-01 14:59:00,0.00086709
2026-04-01 15:00:00,0.0026335
