time_utc,amp_m
2026-04-01 13:50:00,0.00016762
2026-04-01 13:51:00,-0.0012758
2026-04-01 13:52:00,-0.0015334
2026-04-01 13:53:00,-0.0017395
2026-04-01 13:54:00,-0.0026651
2026-04-01 13:55:00,-0.0035314
2026-04-01 13:56:00,-0.0039451
2026-04-01 13:57:00,-0.0040874
2026-04-01 13:58:00,-0.0025202
2026-04-01 13:59:00,-0.002714
2026-04-01 14:00:00,-0.0022627
2026-04-01 14:01:00,0.00013526
2026-04-01 14:02:00,0.0012706
2026-04-01 14:03:00,0.0018722
2026-04-01 14:04:00,0.0043946
2026-04-01 14:05:00,0.0051179
2026-04-01 14:06:00,0.006633
2026-04-01 14:07:00,0.0088447
2026-04-01 14:08:00,0.0099469
2026-04-01 14:09:00,0.011789
2026-04-01 14:10:00,0.014056
2026-04-01 14:11:00,0.018096
2026-04-01 14:12:00,0.021126
2026-04-01 14:13:00,0.025456
2026-04-01 14:14:00,0.030007
2026-04-01 14:15:00,0.033274
2026-04-01 14:16:00,0.035018
2026-04-01 14:17:00,0.035083
2026-04-01 14:18:00,0.033287
2026-04-01 14:19:00,0.03529
2026-04-01 14:20:00,0.039384
2026-04-01 14:21:00,0.045793
2026-04-01 14:22:00,0.051701
2026-04-01 14:23:00,0.052466
2026-04-01 14:24:00,0.047137
2026-04-01 14:25:00,0.036329
2026-04-01 14:26:00,0.021751
2026-04-01 14:27:00,0.0066742
2026-04-01 14:28:00,-0.014655
2026-04-01 14:29:00,-0.021288
2026-04-01 14:30:00,-0.06112
2026-04-01 14:31:00,0.020137
2026-04-01 14:32:00,-0.020396
2026-04-01 14:33:00,-0.066773
2026-04-01 14:34:00,-0.069838
2026-04-01 14:35:00,-0.056085
2026-04-01 14:36:00,-0.046339
2026-04-01 14:37:00,-0.036629
2026-04-01 14:38:00,-0.028999
2026-04-01 14:39:00,-0.019579
2026-04-01 14:40:00,-0.034637
2026-04-01 14:41:00,-0.024525
2026-04-01 14:42:00,0.035927
2026-04-01 14:43:00,-0.0048273
2026-04-01 14:44:00,-0.033443
2026-04-01 14:45:00,-0.031139
2026-04-01 14:46:00,-0.020033
2026-04-01 14:47:00,-0.015566
2026-04-01 14:48:00,-0.0061359
2026-04-01 14:49:00,0.0073955
2026-04-01 14:50:00,0.021301
2026-04-01 14:51:00,0.025495
2026-04-01 14:52:00,0.029644
2026-04-01 14:53:00,0.034305
2026-04-01 14:54:00,0.035925
2026-04-01 14:55:00,0.033963
2026-04-01 14:56:00,0.027981
2026-04-01 14:57:00,0.012273
2026-04-01 14:58:00,0.019294
2026-04-01 14:59:00,0.01279
2026-04-01 15:00:00,0.0023522
