time_utc,amp_m
2026-04-01 13:22:00,-0.0022336
2026-04-01 13:23:00,-0.0031505
2026-04-01 13:24:00,-0.0010634
2026-04-01 13:25:00,-0.002519
2026-04-01 13:26:00,-0.0033362
2026-04-01 13:27:00,-0.0031315
2026-04-01 13:28:00,-0.00010086
2026-04-01 13:29:00,0.0010921
2026-04-01 13:30:00,0.0033067
2026-04-01 13:31:00,0.0028688
2026-04-01 13:32:00,0.0018284
2026-04-01 13:33:00,0.0007681
2026-04-01 13:34:00,0.0014339
2026-04-01 13:35:00,0.00064445
2026-04-01 13:36:00,0.00078241
2026-04-01 13:37:00,-0.00024532
2026-04-01 13:38:00,-0.0020566
2026-04-01 13:39:00,-0.0011259
2026-04-01 13:40:00,0.00020743
2026-04-01 13:41:00,0.0026449
2026-04-01 13:42:00,0.00248
2026-04-01 13:43:00,0.00054992
2026-04-01 13:44:00,-0.0017493
2026-04-01 13:45:00,-0.0022359
2026-04-01 13:46:00,-0.0010248
2026-04-01 13:47:00,-0.00094529
2026-04-01 13:48:00,-0.0013625
2026-04-01 13:49:00,-0.0019411
2026-04-01 13:50:00,-0.0023535
2026-04-01 13:51:00,-0.0016193
2026-04-01 13:52:00,-0.00028887
2026-04-01 13:53:00,-0.00035615
2026-04-01 13:54:00,-0.00089292
2026-04-01 13:55:00,-0.0028695
2026-04-01 13:56:00,-0.0041098
2026-04-01 13:57:00,-0.0036078
2026-04-01 13:58:00,-0.0033841
2026-04-01 13:59:00,-0.0039622
2026-04-01 14:00:00,-0.0047185
2026-04-01 14:01:00,-0.0043156
2026-04-01 14:02:00,-0.0041954
2026-04-01 14:03:00,-0.0046407
2026-04-01 14:04:00,-0.0054631
2026-04-01 14:05:00,-0.0048568
2026-04-01 14:06:00,-0.0036658
2026-04-01 14:07:00,-0.0041661
2026-04-01 14:08:00,-0.005203
2026-04-01 14:09:00,-0.0041287
2026-04-01 14:10:00,-0.0020445
2026-04-01 14:11:00,0.0011178
2026-04-01 14:12:00,0.0057518
2026-04-01 14:13:00,0.011037
2026-04-01 14:14:00,0.016577
2026-04-01 14:15:00,0.022879
2026-04-01 14:16:00,0.032384
2026-04-01 14:17:00,0.039769
2026-04-01 14:18:00,0.0437
2026-04-01 14:19:00,0.044737
2026-04-01 14:20:00,0.043592
2026-04-01 14:21:00,0.040271
2026-04-01 14:22:00,0.037001
2026-04-01 14:23:00,0.036423
2026-04-01 14:24:00,0.03815
2026-04-01 14:25:00,0.040144
2026-04-01 14:26:00,0.039445
2026-04-01 14:27:00,0.032213
2026-04-01 14:28:00,0.019346
2026-04-01 14:29:00,0.0050735
2026-04-01 14:30:00,-0.0095873
2026-04-01 14:31:00,-0.026285
2026-04-01 14:32:00,-0.033782
2026-04-01 14:33:00,-0.058024
2026-04-01 14:34:00,-0.029494
2026-04-01 14:35:00,-0.013353
2026-04-01 14:36:00,-0.04533
2026-04-01 14:37:00,-0.067294
2026-04-01 14:38:00,-0.060014
2026-04-01 14:39:00,-0.046806
2026-04-01 14:40:00,-0.028111
2026-04-01 14:41:00,-0.020262
2026-04-01 14:42:00,-0.021973
2026-04-01 14:43:00,-0.015123
2026-04-01 14:44:00,-0.015124
2026-04-01 14:45:00,0.020908
2026-04-01 14:46:00,0.026721
2026-04-01 14:47:00,0.0034101
2026-04-01 14:48:00,-0.014835
2026-04-01 14:49:00,-0.013962
2026-04-01 14:50:00,0.0058122
2026-04-01 14:51:00,0.035598
2026-04-01 14:52:00,0.038673
2026-04-01 14:53:00,0.045059
2026-04-01 14:54:00,0.041799
2026-04-01 14:55:00,0.036664
2026-04-01 14:56:00,0.036794
2026-04-01 14:57:00,0.04315
2026-04-01 14:58:00,0.037249
2026-04-01 14:59:00,0.01349
2026-04-01 15:00:00,-0.0097966
