time_utc,amp_m
2026-04-01 13:00:00,-0.0013905
2026-04-01 13:01:00,-0.0028319
2026-04-01 13:02:00,-0.00080631
2026-04-01 13:03:00,-0.0033066
2026-04-01 13:04:00,-0.002079
2026-04-01 13:05:00,-0.0028861
2026-04-01 13:06:00,-0.0018764
2026-04-01 13:07:00,-0.002335
2026-04-01 13:08:00,-0.0018921
2026-04-01 13:09:00,1.0222e-05
2026-04-01 13:10:00,-0.0010552
2026-04-01 13:11:00,-0.0026178
2026-04-01 13:12:00,-0.00098271
2026-04-01 13:13:00,-0.001714
2026-04-01 13:14:00,-0.0021855
2026-04-01 13:15:00,-0.0021439
2026-04-01 13:16:00,-0.0026319
2026-04-01 13:17:00,-0.0019061
2026-04-01 13:18:00,-0.0010284
2026-04-01 13:19:00,0.0019758
2026-04-01 13:20:00,0.011321
2026-04-01 13:21:00,0.020931
2026-04-01 13:22:00,0.015546
2026-04-01 13:23:00,0.004241
2026-04-01 13:24:00,0.0050036
2026-04-01 13:25:00,-0.00018858
2026-04-01 13:26:00,-0.00033131
2026-04-01 13:27:00,0.0015483
2026-04-01 13:28:00,-0.00056847
2026-04-01 13:29:00,-0.0039213
2026-04-01 13:30:00,-0.0066171
2026-04-01 13:31:00,-0.0069795
2026-04-01 13:32:00,-0.003096
2026-04-01 13:33:00,-0.00034491
2026-04-01 13:34:00,0.001072
2026-04-01 13:35:00,0.0012842
2026-04-01 13:36:00,0.00099684
2026-04-01 13:37:00,-4.0283e-05
2026-04-01 13:38:00,0.00062844
2026-04-01 13:39:00,0.00045457
2026-04-01 13:40:00,-1.1778e-05
2026-04-01 13:41:00,-0.00020249
2026-04-01 13:42:00,-0.00076144
2026-04-01 13:43:00,-0.0010228
2026-04-01 13:44:00,-0.0003277
2026-04-01 13:45:00,-0.00061084
2026-04-01 13:46:00,-0.00096829
2026-04-01 13:47:00,-0.00095747
2026-04-01 13:48:00,-0.00097324
2026-04-01 13:49:00,-0.0011024
2026-04-01 13:50:00,-0.0010399
2026-04-01 13:51:00,-0.00098879
2026-04-01 13:52:00,-0.0012047
2026-04-01 13:53:00,-0.0011699
2026-04-01 13:54:00,-0.0013689
2026-04-01 13:55:00,-0.0012065
2026-04-01 13:56:00,-0.00093721
2026-04-01 13:57:00,-0.0009224
2026-04-01 13:58:00,7.7245e-05
2026-04-01 13:59:00,0.00068077
2026-04-01 14:00:00,0.0020857
2026-04-01 14:01:00,0.0044749
2026-04-01 14:02:00,0.0061332
2026-04-01 14:03:00,0.0090843
2026-04-01 14:04:00,0.012035
2026-04-01 14:05:00,0.013995
2026-04-01 14:06:00,0.015312
2026-04-01 14:07:00,0.016078
2026-04-01 14:08:00,0.015589
2026-04-01 14:09:00,0.013138
2026-04-01 14:10:00,0.0097373
2026-04-01 14:11:00,0.0049752
2026-04-01 14:12:00,-0.0013215
2026-04-01 14:13:00,-0.0081435
2026-04-01 14:14:00,-0.013513
2026-04-01 14:15:00,-0.015895
2026-04-01 14:16:00,-0.014603
2026-04-01 14:17:00,-0.013131
2026-04-01 14:18:00,-0.012109
2026-04-01 14:19:00,-0.012236
2026-04-01 14:20:00,-0.011734
2026-04-01 14:21:00,-0.010601
2026-04-01 14:22:00,-0.0060385
2026-04-01 14:23:00,0.0031326
2026-04-01 14:24:00,0.010946
2026-04-01 14:25:00,0.0082448
2026-04-01 14:26:00,-0.0058121
2026-04-01 14:27:00,-0.013714
2026-04-01 14:28:00,-0.0079996
2026-04-01 14:29:00,0.00086543
2026-04-01 14:30:00,0.0064273
2026-04-01 14:31:00,0.0042086
2026-04-01 14:32:00,-0.0065652
2026-04-01 14:33:00,-0.0083961
2026-04-01 14:34:00,-0.0095406
2026-04-01 14:35:00,-0.0084115
2026-04-01 14:36:00,-0.0023327
2026-04-01 14:37:00,-0.00079353
2026-04-01 14:38:00,-0.00088671
2026-04-01 14:39:00,-0.0046616
2026-04-01 14:40:00,-0.0044813
2026-04-01 14:41:00,0.0020576
2026-04-01 14:42:00,0.003765
2026-04-01 14:43:00,0.0016715
2026-04-01 14:44:00,-0.0014623
2026-04-01 14:45:00,0.0040765
2026-04-01 14:46:00,0.003028
2026-04-01 14:47:00,-0.00044945
2026-04-01 14:48:00,-0.0024927
2026-04-01 14:49:00,-0.00020797
2026-04-01 14:50:00,0.0014557
2026-04-01 14:51:00,0.00044032
2026-04-01 14:52:00,0.0051901
2026-04-01 14:53:00,0.0038086
2026-04-01 14:54:00,0.002377
2026-04-01 14:55:00,0.0032138
2026-04-01 14:56:00,-0.0017927
2026-04-01 14:57:00,-0.0010494
2026-04-01 14:58:00,-0.00046581
2026-04-01 14:59:00,-0.0041106
2026-04-01 15:00:00,-0.0026614
