time_utc,amp_m
2026-04-01 12:00:00,-0.0014385
2026-04-01 12:01:00,-0.0014111
2026-04-01 12:02:00,-0.0014078
2026-04-01 12:03:00,-0.0014025
2026-04-01 12:04:00,-0.0013958
2026-04-01 12:05:00,-0.0013846
2026-04-01 12:06:00,-0.00087457
2026-04-01 12:07:00,-0.00082154
2026-04-01 12:08:00,-0.00072896
2026-04-01 12:09:00,-0.00080342
2026-04-01 12:10:00,-0.00077775
2026-04-01 12:11:00,-0.00083671
2026-04-01 12:12:00,-0.00083452
2026-04-01 12:13:00,-0.00084683
2026-04-01 12:14:00,-0.00088894
2026-04-01 12:15:00,-0.00092679
2026-04-01 12:16:00,-0.00095371
2026-04-01 12:17:00,-0.00097695
2026-04-01 12:18:00,-0.00086298
2026-04-01 12:19:00,-0.00097973
2026-04-01 12:20:00,-0.001015
2026-04-01 12:21:00,-0.0010925
2026-04-01 12:22:00,-0.0011643
2026-04-01 12:23:00,-0.0011666
2026-04-01 12:24:00,-0.0010482
2026-04-01 12:25:00,-0.00084369
2026-04-01 12:26:00,-0.00019715
2026-04-01 12:27:00,0.0013157
2026-04-01 12:28:00,0.0060151
2026-04-01 12:29:00,0.020912
2026-04-01 12:30:00,0.033627
2026-04-01 12:31:00,0.029276
2026-04-01 12:32:00,0.018625
2026-04-01 12:33:00,0.013362
2026-04-01 12:34:00,0.0081206
2026-04-01 12:35:00,0.0037215
2026-04-01 12:36:00,0.0026538
2026-04-01 12:37:00,-0.0015658
2026-04-01 12:38:00,-0.0041541
2026-04-01 12:39:00,-0.010114
2026-04-01 12:40:00,-0.009988
2026-04-01 12:41:00,-0.0040722
2026-04-01 12:42:00,-0.0019486
2026-04-01 12:43:00,0.00053732
2026-04-01 12:44:00,0.0012169
2026-04-01 12:45:00,0.0016306
2026-04-01 12:46:00,0.0015439
2026-04-01 12:47:00,0.00038476
2026-04-01 12:48:00,0.00016742
2026-04-01 12:49:00,-0.00064574
2026-04-01 12:50:00,-0.00037552
2026-04-01 12:51:00,-0.00030241
2026-04-01 12:52:00,-0.00077909
2026-04-01 12:53:00,0.00012392
2026-04-01 12:54:00,-0.00032715
2026-04-01 12:55:00,-0.00034389
