 -0.65040E-03   0.0000       0.0000       0.0000       0.0000       0.0000    
 -0.65040E-03 -0.24363E-08  0.11127E-06   0.0000       0.0000       0.0000    
 -0.65041E-03 -0.73055E-08  0.33381E-06   0.0000       0.0000       0.0000    
 -0.65043E-03 -0.12167E-07  0.55636E-06   0.0000       0.0000       0.0000    
 -0.65045E-03 -0.17018E-07  0.77890E-06   0.0000       0.0000       0.0000    
 -0.65048E-03 -0.21856E-07  0.10015E-05   0.0000       0.0000       0.0000    
 -0.65052E-03 -0.26679E-07  0.12240E-05   0.0000       0.0000       0.0000    
 -0.65056E-03 -0.31483E-07  0.14466E-05   0.0000       0.0000       0.0000    
 -0.65062E-03 -0.36268E-07  0.16691E-05   0.0000       0.0000       0.0000    
 -0.65068E-03 -0.41029E-07  0.18917E-05   0.0000       0.0000       0.0000    
 -0.65075E-03 -0.45764E-07  0.21143E-05   0.0000       0.0000       0.0000    
 -0.65082E-03 -0.50471E-07  0.23369E-05   0.0000       0.0000       0.0000    
 -0.65091E-03 -0.55148E-07  0.25595E-05   0.0000       0.0000       0.0000    
 -0.65100E-03 -0.59791E-07  0.27821E-05   0.0000       0.0000       0.0000    
 -0.65110E-03 -0.64399E-07  0.30048E-05   0.0000       0.0000       0.0000    
 -0.65120E-03 -0.68968E-07  0.32274E-05   0.0000       0.0000       0.0000    
 -0.65132E-03 -0.73497E-07  0.34501E-05   0.0000       0.0000       0.0000    
 -0.65144E-03 -0.77982E-07  0.36728E-05   0.0000       0.0000       0.0000    
 -0.65157E-03 -0.82421E-07  0.38955E-05   0.0000       0.0000       0.0000    
 -0.65171E-03 -0.86812E-07  0.41182E-05   0.0000       0.0000       0.0000    
 -0.65185E-03 -0.91152E-07  0.43410E-05   0.0000       0.0000       0.0000    
 -0.65200E-03 -0.95438E-07  0.45637E-05   0.0000       0.0000       0.0000    
 -0.65216E-03 -0.99668E-07  0.47865E-05   0.0000       0.0000       0.0000    
 -0.65233E-03 -0.10384E-06  0.50094E-05   0.0000       0.0000       0.0000    
 -0.65251E-03 -0.10795E-06  0.52322E-05   0.0000       0.0000       0.0000    
 -0.65269E-03 -0.11200E-06  0.54551E-05   0.0000       0.0000       0.0000    
 -0.65288E-03 -0.11598E-06  0.56780E-05   0.0000       0.0000       0.0000    
 -0.65308E-03 -0.11989E-06  0.59009E-05   0.0000       0.0000       0.0000    
 -0.65328E-03 -0.12373E-06  0.61239E-05   0.0000       0.0000       0.0000    
 -0.65350E-03 -0.12749E-06  0.63468E-05   0.0000       0.0000       0.0000    
 -0.65372E-03 -0.13118E-06  0.65699E-05   0.0000       0.0000       0.0000    
 -0.65395E-03 -0.13479E-06  0.67929E-05   0.0000       0.0000       0.0000    
 -0.65418E-03 -0.13832E-06  0.70160E-05   0.0000       0.0000       0.0000    
 -0.65443E-03 -0.14176E-06  0.72391E-05   0.0000       0.0000       0.0000    
 -0.65468E-03 -0.14512E-06  0.74623E-05   0.0000       0.0000       0.0000    
 -0.65494E-03 -0.14839E-06  0.76855E-05   0.0000       0.0000       0.0000    
 -0.65521E-03 -0.15157E-06  0.79087E-05   0.0000       0.0000       0.0000    
 -0.65548E-03 -0.15465E-06  0.81320E-05   0.0000       0.0000       0.0000    
 -0.65576E-03 -0.15763E-06  0.83553E-05   0.0000       0.0000       0.0000    
 -0.65605E-03 -0.16051E-06  0.85787E-05   0.0000       0.0000       0.0000    
 -0.65635E-03 -0.16330E-06  0.88021E-05   0.0000       0.0000       0.0000    
 -0.65666E-03 -0.16597E-06  0.90256E-05   0.0000       0.0000       0.0000    
 -0.65697E-03 -0.16854E-06  0.92491E-05   0.0000       0.0000       0.0000    
 -0.65729E-03 -0.17100E-06  0.94726E-05   0.0000       0.0000       0.0000    
 -0.65762E-03 -0.17335E-06  0.96962E-05   0.0000       0.0000       0.0000    
 -0.65796E-03 -0.17558E-06  0.99199E-05   0.0000       0.0000       0.0000    
 -0.65830E-03 -0.17770E-06  0.10144E-04   0.0000       0.0000       0.0000    
 -0.65865E-03 -0.17969E-06  0.10367E-04   0.0000       0.0000       0.0000    
 -0.65901E-03 -0.18156E-06  0.10591E-04   0.0000       0.0000       0.0000    
 -0.65938E-03 -0.18330E-06  0.10815E-04   0.0000       0.0000       0.0000    
 -0.65975E-03 -0.18492E-06  0.11039E-04   0.0000       0.0000       0.0000    
 -0.66014E-03 -0.18641E-06  0.11263E-04   0.0000       0.0000       0.0000    
 -0.66053E-03 -0.18776E-06  0.11487E-04   0.0000       0.0000       0.0000    
 -0.66092E-03 -0.18897E-06  0.11711E-04   0.0000       0.0000       0.0000    
 -0.66133E-03 -0.19005E-06  0.11935E-04   0.0000       0.0000       0.0000    
 -0.66174E-03 -0.19099E-06  0.12159E-04   0.0000       0.0000       0.0000    
 -0.66217E-03 -0.19178E-06  0.12384E-04   0.0000       0.0000       0.0000    
 -0.66259E-03 -0.19242E-06  0.12608E-04   0.0000       0.0000       0.0000    
 -0.66303E-03 -0.19292E-06  0.12832E-04   0.0000       0.0000       0.0000    
 -0.66348E-03 -0.19326E-06  0.13057E-04   0.0000       0.0000       0.0000    
 -0.66393E-03 -0.19345E-06  0.13281E-04   0.0000       0.0000       0.0000    
 -0.66439E-03 -0.19348E-06  0.13506E-04   0.0000       0.0000       0.0000    
 -0.66486E-03 -0.19336E-06  0.13731E-04   0.0000       0.0000       0.0000    
 -0.66533E-03 -0.19306E-06  0.13955E-04   0.0000       0.0000       0.0000    
 -0.66582E-03 -0.19261E-06  0.14180E-04   0.0000       0.0000       0.0000    
 -0.66631E-03 -0.19199E-06  0.14405E-04   0.0000       0.0000       0.0000    
 -0.66681E-03 -0.19119E-06  0.14630E-04   0.0000       0.0000       0.0000    
 -0.66731E-03 -0.19022E-06  0.14855E-04   0.0000       0.0000       0.0000    
 -0.66783E-03 -0.18908E-06  0.15080E-04   0.0000       0.0000       0.0000    
 -0.66835E-03 -0.18776E-06  0.15305E-04   0.0000       0.0000       0.0000    
 -0.66888E-03 -0.18625E-06  0.15531E-04   0.0000       0.0000       0.0000    
 -0.66942E-03 -0.18457E-06  0.15756E-04   0.0000       0.0000       0.0000    
 -0.66997E-03 -0.18269E-06  0.15982E-04   0.0000       0.0000       0.0000    
 -0.67052E-03 -0.18063E-06  0.16207E-04   0.0000       0.0000       0.0000    
 -0.67108E-03 -0.17837E-06  0.16433E-04   0.0000       0.0000       0.0000    
 -0.67165E-03 -0.17592E-06  0.16658E-04   0.0000       0.0000       0.0000    
 -0.67223E-03 -0.17328E-06  0.16884E-04   0.0000       0.0000       0.0000    
 -0.67282E-03 -0.17043E-06  0.17110E-04   0.0000       0.0000       0.0000    
 -0.67341E-03 -0.16738E-06  0.17336E-04   0.0000       0.0000       0.0000    
