time_utc,amp_m
2026-04-01 12:00:00,-0.0006504
2026-04-01 12:01:00,-0.00065185
2026-04-01 12:02:00,-0.00065635
2026-04-01 12:03:00,-0.00066393
2026-04-01 12:04:00,-0.00067462
2026-04-01 12:05:00,-0.00068849
2026-04-01 12:06:00,-0.00070561
2026-04-01 12:07:00,-0.00072608
2026-04-01 12:08:00,-0.00075004
2026-04-01 12:09:00,-0.00077727
2026-04-01 12:10:00,-0.00080087
2026-04-01 12:11:00,-0.00083077
2026-04-01 12:12:00,-0.00086567
2026-04-01 12:13:00,-0.00089234
2026-04-01 12:14:00,-0.00092491
2026-04-01 12:15:00,-0.0010116
2026-04-01 12:16:00,-0.0010768
2026-04-01 12:17:00,-0.0011524
2026-04-01 12:18:00,-0.0012465
2026-04-01 12:19:00,-0.0013391
2026-04-01 12:20:00,-0.001417
2026-04-01 12:21:00,-0.0015217
2026-04-01 12:22:00,-0.001669
2026-04-01 12:23:00,-0.0018149
2026-04-01 12:24:00,-0.0020128
2026-04-01 12:25:00,-0.0022441
2026-04-01 12:26:00,-0.0025255
2026-04-01 12:27:00,-0.0028819
2026-04-01 12:28:00,-0.0033416
2026-04-01 12:29:00,-0.0039196
2026-04-01 12:30:00,-0.0046624
2026-04-01 12:31:00,-0.0054814
2026-04-01 12:32:00,-0.0059795
2026-04-01 12:33:00,-0.0065042
2026-04-01 12:34:00,-0.0075246
2026-04-01 12:35:00,-0.0061708
2026-04-01 12:36:00,-0.0022307
2026-04-01 12:37:00,0.0049524
2026-04-01 12:38:00,0.014868
2026-04-01 12:39:00,0.026783
2026-04-01 12:40:00,0.03905
2026-04-01 12:41:00,0.04065
2026-04-01 12:42:00,0.026698
2026-04-01 12:43:00,0.023285
2026-04-01 12:44:00,0.019765
2026-04-01 12:45:00,0.019366
2026-04-01 12:46:00,0.017637
2026-04-01 12:47:00,0.010377
2026-04-01 12:48:00,-0.0036862
2026-04-01 12:49:00,-0.019327
2026-04-01 12:50:00,-0.020862
2026-04-01 12:51:00,-0.012808
2026-04-01 12:52:00,-0.011648
2026-04-01 12:53:00,-0.002684
2026-04-01 12:54:00,0.0033389
2026-04-01 12:55:00,0.0027123
2026-04-01 12:56:00,0.004232
2026-04-01 12:57:00,0.0027423
2026-04-01 12:58:00,0.0020009
2026-04-01 12:59:00,0.0013141
2026-04-01 13:00:00,0.0013143
2026-04-01 13:01:00,0.0001138
2026-04-01 13:02:00,-0.0011317
2026-04-01 13:03:00,-0.0018182
2026-04-01 13:04:00,-0.0019397
2026-04-01 13:05:00,-0.0019176
2026-04-01 13:06:00,-0.0023236
2026-04-01 13:07:00,-0.0012183
2026-04-01 13:08:00,-0.00081589
2026-04-01 13:09:00,-0.00094365
2026-04-01 13:10:00,-0.00097915
2026-04-01 13:11:00,-0.001629
2026-04-01 13:12:00,-0.0026452
2026-04-01 13:13:00,-0.0015273
2026-04-01 13:14:00,-0.0014294
2026-04-01 13:15:00,-0.0018421
2026-04-01 13:16:00,-0.00078717
2026-04-01 13:17:00,-0.001835
2026-04-01 13:18:00,-0.0014338
2026-04-01 13:19:00,-0.0020611
2026-04-01 13:20:00,-0.00045726
2026-04-01 13:21:00,-0.00074916
2026-04-01 13:22:00,-0.00075774
2026-04-01 13:23:00,-0.0013058
2026-04-01 13:24:00,-0.0015928
2026-04-01 13:25:00,-0.0017299
2026-04-01 13:26:00,-0.0015907
2026-04-01 13:27:00,-0.0017095
2026-04-01 13:28:00,-0.00051265
2026-04-01 13:29:00,0.00019761
2026-04-01 13:30:00,0.0031977
2026-04-01 13:31:00,0.0098583
2026-04-01 13:32:00,0.016208
2026-04-01 13:33:00,0.010072
2026-04-01 13:34:00,0.0055525
2026-04-01 13:35:00,0.0030138
2026-04-01 13:36:00,0.0010263
2026-04-01 13:37:00,-0.0018184
2026-04-01 13:38:00,-0.0011304
2026-04-01 13:39:00,-0.00065992
2026-04-01 13:40:00,-0.0024682
2026-04-01 13:41:00,-0.0045834
