 -0.12583E-02 -0.62001E-04 -0.48914E-04   0.0000       0.0000       0.0000    
 -0.12459E-02 -0.62260E-04 -0.49224E-04   0.0000       0.0000       0.0000    
 -0.12295E-02 -0.62525E-04 -0.49647E-04   0.0000       0.0000       0.0000    
 -0.12138E-02 -0.62790E-04 -0.50058E-04   0.0000       0.0000       0.0000    
 -0.12030E-02 -0.63051E-04 -0.50337E-04   0.0000       0.0000       0.0000    
 -0.12002E-02 -0.63303E-04 -0.50400E-04   0.0000       0.0000       0.0000    
 -0.12064E-02 -0.63544E-04 -0.50220E-04   0.0000       0.0000       0.0000    
 -0.12202E-02 -0.63775E-04 -0.49834E-04   0.0000       0.0000       0.0000    
 -0.12383E-02 -0.63999E-04 -0.49327E-04   0.0000       0.0000       0.0000    
 -0.12564E-02 -0.64223E-04 -0.48815E-04   0.0000       0.0000       0.0000    
 -0.12703E-02 -0.64452E-04 -0.48412E-04   0.0000       0.0000       0.0000    
 -0.12768E-02 -0.64691E-04 -0.48199E-04   0.0000       0.0000       0.0000    
 -0.12748E-02 -0.64941E-04 -0.48207E-04   0.0000       0.0000       0.0000    
 -0.12654E-02 -0.65202E-04 -0.48409E-04   0.0000       0.0000       0.0000    
 -0.12517E-02 -0.65469E-04 -0.48727E-04   0.0000       0.0000       0.0000    
 -0.12378E-02 -0.65737E-04 -0.49053E-04   0.0000       0.0000       0.0000    
 -0.12278E-02 -0.66000E-04 -0.49284E-04   0.0000       0.0000       0.0000    
 -0.12248E-02 -0.66253E-04 -0.49341E-04   0.0000       0.0000       0.0000    
 -0.12299E-02 -0.66494E-04 -0.49195E-04   0.0000       0.0000       0.0000    
 -0.12420E-02 -0.66726E-04 -0.48871E-04   0.0000       0.0000       0.0000    
 -0.12582E-02 -0.66952E-04 -0.48442E-04   0.0000       0.0000       0.0000    
 -0.12745E-02 -0.67179E-04 -0.48005E-04   0.0000       0.0000       0.0000    
 -0.12869E-02 -0.67412E-04 -0.47659E-04   0.0000       0.0000       0.0000    
 -0.12925E-02 -0.67655E-04 -0.47475E-04   0.0000       0.0000       0.0000    
 -0.12905E-02 -0.67910E-04 -0.47476E-04   0.0000       0.0000       0.0000    
 -0.12820E-02 -0.68174E-04 -0.47638E-04   0.0000       0.0000       0.0000    
 -0.12698E-02 -0.68444E-04 -0.47889E-04   0.0000       0.0000       0.0000    
 -0.12580E-02 -0.68712E-04 -0.48139E-04   0.0000       0.0000       0.0000    
 -0.12501E-02 -0.68973E-04 -0.48297E-04   0.0000       0.0000       0.0000    
 -0.12489E-02 -0.69223E-04 -0.48301E-04   0.0000       0.0000       0.0000    
 -0.12550E-02 -0.69461E-04 -0.48134E-04   0.0000       0.0000       0.0000    
 -0.12671E-02 -0.69691E-04 -0.47826E-04   0.0000       0.0000       0.0000    
 -0.12821E-02 -0.69917E-04 -0.47445E-04   0.0000       0.0000       0.0000    
 -0.12962E-02 -0.70145E-04 -0.47077E-04   0.0000       0.0000       0.0000    
 -0.13061E-02 -0.70383E-04 -0.46805E-04   0.0000       0.0000       0.0000    
 -0.13094E-02 -0.70631E-04 -0.46680E-04   0.0000       0.0000       0.0000    
 -0.13058E-02 -0.70890E-04 -0.46711E-04   0.0000       0.0000       0.0000    
 -0.12970E-02 -0.71158E-04 -0.46863E-04   0.0000       0.0000       0.0000    
 -0.12860E-02 -0.71426E-04 -0.47068E-04   0.0000       0.0000       0.0000    
 -0.12765E-02 -0.71691E-04 -0.47244E-04   0.0000       0.0000       0.0000    
